Episode 538	 Total Reward: 1.79	 Steps: 2
Episode 539	 Total Reward: -2.32	 Steps: 5
Episode 540	 Total Reward: 2.87	 Steps: 3
Episode 541	 Total Reward: -0.11	 Steps: 0
Episode 542	 Total Reward: -4.66	 Steps: 12
Episode 543	 Total Reward: 0.13	 Steps: 2
Episode 544	 Total Reward: -0.11	 Steps: 0
Episode 545	 Total Reward: -0.13	 Steps: 2
Episode 546	 Total Reward: -0.25	 Steps: 2
Episode 547	 Total Reward: 0.33	 Steps: 1
Episode 548	 Total Reward: -1.54	 Steps: 1
Episode 549	 Total Reward: 0.18	 Steps: 4
Episode 550	 Total Reward: -0.11	 Steps: 0
Episode 551	 Total Reward: -0.52	 Steps: 6
Episode 552	 Total Reward: -2.27	 Steps: 8
Episode 553	 Total Reward: -0.11	 Steps: 0
Episode 554	 Total Reward: -7.73	 Steps: 16
Episode 555	 Total Reward: -0.53	 Steps: 2
Episode 556	 Total Reward: -0.11	 Steps: 0
Episode 557	 Total Reward: -3.04	 Steps: 5
Episode 558	 Total Reward: -1.04	 Steps: 5
Episode 559	 Total Reward: -0.11	 Steps: 0
Episode 560	 Total Reward: -1.60	 Steps: 2
Episode 561	 Total Reward: 2.29	 Steps: 5
Episode 562	 Total Reward: -1.64	 Steps: 25
Episode 563	 Total Reward: -0.11	 Steps: 0
Episode 564	 Total Reward: -0.95	 Steps: 3
Episode 565	 Total Reward: -0.11	 Steps: 0
Episode 566	 Total Reward: -0.11	 Steps: 0
Episode 567	 Total Reward: 0.41	 Steps: 6
Episode 568	 Total Reward: -0.28	 Steps: 1
Episode 569	 Total Reward: -0.15	 Steps: 4
Episode 570	 Total Reward: 1.03	 Steps: 7
Episode 571	 Total Reward: -2.75	 Steps: 1
Episode 572	 Total Reward: -0.24	 Steps: 1
Episode 573	 Total Reward: -1.03	 Steps: 8
Episode 574	 Total Reward: -0.11	 Steps: 0
Episode 575	 Total Reward: -0.11	 Steps: 0
Episode 576	 Total Reward: 0.39	 Steps: 4
Episode 577	 Total Reward: -2.79	 Steps: 3
Episode 578	 Total Reward: -0.11	 Steps: 0
Episode 579	 Total Reward: -0.11	 Steps: 0
Episode 580	 Total Reward: -4.30	 Steps: 3
Episode 581	 Total Reward: -1.29	 Steps: 1
Episode 582	 Total Reward: -1.26	 Steps: 5
Episode 583	 Total Reward: 1.34	 Steps: 1
Episode 584	 Total Reward: -0.11	 Steps: 0
Episode 585	 Total Reward: 0.10	 Steps: 2
Episode 586	 Total Reward: -0.11	 Steps: 0
Episode 587	 Total Reward: -1.54	 Steps: 1
Episode 588	 Total Reward: -0.45	 Steps: 1
Episode 589	 Total Reward: -0.11	 Steps: 0
Episode 590	 Total Reward: -2.74	 Steps: 3
Episode 591	 Total Reward: -0.34	 Steps: 2
Episode 592	 Total Reward: -0.65	 Steps: 3
Episode 593	 Total Reward: -0.46	 Steps: 5
Episode 594	 Total Reward: -0.39	 Steps: 8
Episode 595	 Total Reward: -4.77	 Steps: 1
Episode 596	 Total Reward: -2.93	 Steps: 6
Episode 597	 Total Reward: -0.52	 Steps: 1
Episode 598	 Total Reward: -1.51	 Steps: 3
Episode 599	 Total Reward: -0.76	 Steps: 2
Episode 600	 Total Reward: 0.63	 Steps: 1
Episode 601	 Total Reward: -2.21	 Steps: 2
Episode 602	 Total Reward: 0.60	 Steps: 1
Episode 603	 Total Reward: -2.08	 Steps: 3
Episode 604	 Total Reward: -0.14	 Steps: 4
Episode 605	 Total Reward: 0.01	 Steps: 1
Episode 606	 Total Reward: -0.88	 Steps: 3
Episode 607	 Total Reward: -2.62	 Steps: 2
Episode 608	 Total Reward: -5.66	 Steps: 3
Episode 609	 Total Reward: -0.11	 Steps: 0
Episode 610	 Total Reward: -1.31	 Steps: 6
Episode 611	 Total Reward: -1.38	 Steps: 3
Episode 612	 Total Reward: -0.39	 Steps: 1
Episode 613	 Total Reward: -0.11	 Steps: 0
Episode 614	 Total Reward: -0.13	 Steps: 3
Episode 615	 Total Reward: -1.40	 Steps: 3
Episode 616	 Total Reward: -0.94	 Steps: 1
Episode 617	 Total Reward: 0.21	 Steps: 9
Episode 618	 Total Reward: -0.19	 Steps: 5
Episode 619	 Total Reward: -0.11	 Steps: 0
Episode 620	 Total Reward: 0.01	 Steps: 5
Episode 621	 Total Reward: 1.09	 Steps: 6
Episode 622	 Total Reward: -0.11	 Steps: 0
Episode 623	 Total Reward: -3.27	 Steps: 7
Episode 624	 Total Reward: -3.02	 Steps: 3
Episode 625	 Total Reward: -1.36	 Steps: 1
Episode 626	 Total Reward: -1.35	 Steps: 13
Episode 627	 Total Reward: -0.98	 Steps: 3
Episode 628	 Total Reward: -1.92	 Steps: 1
Episode 629	 Total Reward: -0.38	 Steps: 4
Episode 630	 Total Reward: -0.82	 Steps: 1
Episode 631	 Total Reward: -0.11	 Steps: 0
Episode 632	 Total Reward: -1.53	 Steps: 2
Episode 633	 Total Reward: -0.11	 Steps: 0
Episode 634	 Total Reward: -0.76	 Steps: 3
Episode 635	 Total Reward: -1.25	 Steps: 8
Episode 636	 Total Reward: -0.11	 Steps: 0
Episode 637	 Total Reward: 0.27	 Steps: 1
Episode 638	 Total Reward: -1.26	 Steps: 1
Episode 639	 Total Reward: -0.11	 Steps: 0
Episode 640	 Total Reward: -0.31	 Steps: 2
Episode 641	 Total Reward: -1.41	 Steps: 4
Episode 642	 Total Reward: -0.07	 Steps: 2
Episode 643	 Total Reward: 2.30	 Steps: 1
Episode 644	 Total Reward: 0.74	 Steps: 2
Episode 645	 Total Reward: 0.77	 Steps: 1
Episode 646	 Total Reward: 3.53	 Steps: 7
Episode 647	 Total Reward: -0.11	 Steps: 0
Episode 648	 Total Reward: -2.07	 Steps: 3
Episode 649	 Total Reward: -0.88	 Steps: 1
Episode 650	 Total Reward: -2.77	 Steps: 5
Episode 651	 Total Reward: -0.03	 Steps: 5
Episode 652	 Total Reward: -1.25	 Steps: 12
Episode 653	 Total Reward: -1.83	 Steps: 2
Episode 654	 Total Reward: -0.93	 Steps: 3
Episode 655	 Total Reward: -0.47	 Steps: 7
Episode 656	 Total Reward: 0.87	 Steps: 10
Episode 657	 Total Reward: -0.11	 Steps: 0
Episode 658	 Total Reward: -0.85	 Steps: 1
Episode 659	 Total Reward: 0.20	 Steps: 2
Episode 660	 Total Reward: -2.63	 Steps: 2
Episode 661	 Total Reward: -0.11	 Steps: 0
Episode 662	 Total Reward: 3.79	 Steps: 1
Episode 663	 Total Reward: 1.29	 Steps: 1
Episode 664	 Total Reward: -0.11	 Steps: 0
Episode 665	 Total Reward: -0.90	 Steps: 1
Episode 666	 Total Reward: -0.11	 Steps: 0
Episode 667	 Total Reward: -0.11	 Steps: 0
Episode 668	 Total Reward: -0.11	 Steps: 0
Episode 669	 Total Reward: -0.11	 Steps: 0
Episode 670	 Total Reward: -0.98	 Steps: 3
Episode 671	 Total Reward: -2.18	 Steps: 3
Episode 672	 Total Reward: -0.11	 Steps: 0
Episode 673	 Total Reward: -1.20	 Steps: 2
Episode 674	 Total Reward: -2.34	 Steps: 2
Episode 675	 Total Reward: -0.59	 Steps: 5
Episode 676	 Total Reward: -1.46	 Steps: 4
Episode 677	 Total Reward: -1.90	 Steps: 2
Episode 678	 Total Reward: -0.26	 Steps: 2
Episode 679	 Total Reward: 0.88	 Steps: 2
Episode 680	 Total Reward: -2.30	 Steps: 7
Episode 681	 Total Reward: 1.80	 Steps: 1
Episode 682	 Total Reward: 1.27	 Steps: 1
Episode 683	 Total Reward: -0.27	 Steps: 5
Episode 684	 Total Reward: -1.80	 Steps: 12
Episode 685	 Total Reward: -0.34	 Steps: 5
Episode 686	 Total Reward: -2.54	 Steps: 3
Episode 687	 Total Reward: 0.73	 Steps: 4
Episode 688	 Total Reward: -0.11	 Steps: 0
Episode 689	 Total Reward: -4.09	 Steps: 2
Episode 690	 Total Reward: -0.22	 Steps: 3
Episode 691	 Total Reward: -1.58	 Steps: 3
Episode 692	 Total Reward: -0.11	 Steps: 0
Episode 693	 Total Reward: -0.11	 Steps: 0
Episode 694	 Total Reward: -0.85	 Steps: 3
Episode 695	 Total Reward: 3.57	 Steps: 5
Episode 696	 Total Reward: 1.24	 Steps: 2
Episode 697	 Total Reward: -1.61	 Steps: 9
Episode 698	 Total Reward: -0.11	 Steps: 0
Episode 699	 Total Reward: 0.40	 Steps: 3
Episode 700	 Total Reward: 1.19	 Steps: 3
Episode 701	 Total Reward: -0.11	 Steps: 0
Episode 702	 Total Reward: -2.46	 Steps: 3
Episode 703	 Total Reward: -0.65	 Steps: 3
Episode 704	 Total Reward: -0.30	 Steps: 3
Episode 705	 Total Reward: -0.11	 Steps: 0
Episode 706	 Total Reward: -0.14	 Steps: 12
Episode 707	 Total Reward: -0.63	 Steps: 1
Episode 708	 Total Reward: -0.86	 Steps: 1
Episode 709	 Total Reward: 0.03	 Steps: 4
Episode 710	 Total Reward: 0.67	 Steps: 2
Episode 711	 Total Reward: -0.65	 Steps: 4
Episode 712	 Total Reward: -2.74	 Steps: 5
Episode 713	 Total Reward: 0.76	 Steps: 1
Episode 714	 Total Reward: -2.29	 Steps: 2
Episode 715	 Total Reward: 1.30	 Steps: 4
Episode 716	 Total Reward: -1.48	 Steps: 2
Episode 717	 Total Reward: -2.01	 Steps: 1
Episode 718	 Total Reward: 0.98	 Steps: 3
Episode 719	 Total Reward: -0.11	 Steps: 0
Episode 720	 Total Reward: -0.14	 Steps: 2
Episode 721	 Total Reward: -0.48	 Steps: 7
Episode 722	 Total Reward: 1.78	 Steps: 8
Episode 723	 Total Reward: -0.26	 Steps: 4
Episode 724	 Total Reward: 0.51	 Steps: 3
Episode 725	 Total Reward: -0.68	 Steps: 7
Episode 726	 Total Reward: -0.11	 Steps: 0
Episode 727	 Total Reward: -0.11	 Steps: 0
Episode 728	 Total Reward: -0.32	 Steps: 2
Episode 729	 Total Reward: 2.14	 Steps: 5
Episode 730	 Total Reward: -0.57	 Steps: 2
Episode 731	 Total Reward: -0.11	 Steps: 0
Episode 732	 Total Reward: -0.11	 Steps: 0
Episode 733	 Total Reward: 1.40	 Steps: 1
Episode 734	 Total Reward: -0.11	 Steps: 0
Episode 735	 Total Reward: 1.45	 Steps: 3
Episode 736	 Total Reward: -0.11	 Steps: 0
Episode 737	 Total Reward: -0.11	 Steps: 0
Episode 738	 Total Reward: -0.11	 Steps: 0
Episode 739	 Total Reward: -0.11	 Steps: 0
Episode 740	 Total Reward: 2.13	 Steps: 4
Episode 741	 Total Reward: -0.11	 Steps: 0
Episode 742	 Total Reward: -4.01	 Steps: 12
Episode 743	 Total Reward: -0.51	 Steps: 1
Episode 744	 Total Reward: -0.52	 Steps: 1
Episode 745	 Total Reward: 0.52	 Steps: 3
Episode 746	 Total Reward: -0.77	 Steps: 6
Episode 747	 Total Reward: -0.11	 Steps: 0
Episode 748	 Total Reward: -4.26	 Steps: 3
Episode 749	 Total Reward: -1.55	 Steps: 1
Episode 750	 Total Reward: -3.73	 Steps: 10
Episode 751	 Total Reward: -0.11	 Steps: 0
Episode 752	 Total Reward: -0.11	 Steps: 0
Episode 753	 Total Reward: -0.01	 Steps: 1
Episode 754	 Total Reward: -0.11	 Steps: 0
Episode 755	 Total Reward: 2.00	 Steps: 3
Episode 756	 Total Reward: -0.11	 Steps: 0
Episode 757	 Total Reward: -0.73	 Steps: 6
Episode 758	 Total Reward: 1.24	 Steps: 3
Episode 759	 Total Reward: 2.06	 Steps: 1
Episode 760	 Total Reward: -0.11	 Steps: 0
Episode 761	 Total Reward: -1.72	 Steps: 4
Episode 762	 Total Reward: -0.43	 Steps: 1
Episode 763	 Total Reward: -2.09	 Steps: 3
Episode 764	 Total Reward: -3.89	 Steps: 5
Episode 765	 Total Reward: -0.08	 Steps: 5
Episode 766	 Total Reward: 0.82	 Steps: 4
Episode 767	 Total Reward: -0.37	 Steps: 2
Episode 768	 Total Reward: -1.41	 Steps: 4
Episode 769	 Total Reward: -0.15	 Steps: 4
Episode 770	 Total Reward: -2.05	 Steps: 7
Episode 771	 Total Reward: 0.57	 Steps: 5
Episode 772	 Total Reward: -0.16	 Steps: 3
Episode 773	 Total Reward: -0.11	 Steps: 0
Episode 774	 Total Reward: -0.11	 Steps: 0
Episode 775	 Total Reward: -0.53	 Steps: 14
Episode 776	 Total Reward: 0.39	 Steps: 2
Episode 777	 Total Reward: -2.34	 Steps: 3
Episode 778	 Total Reward: 0.96	 Steps: 2
Episode 779	 Total Reward: -0.11	 Steps: 0
Episode 780	 Total Reward: -0.08	 Steps: 8
Episode 781	 Total Reward: -0.18	 Steps: 6
Episode 782	 Total Reward: -0.11	 Steps: 0
Episode 783	 Total Reward: -0.42	 Steps: 1
Episode 784	 Total Reward: -0.79	 Steps: 5
Episode 785	 Total Reward: -0.11	 Steps: 0
Episode 786	 Total Reward: 1.22	 Steps: 6
Episode 787	 Total Reward: -0.63	 Steps: 3
Episode 788	 Total Reward: -0.11	 Steps: 0
Episode 789	 Total Reward: 2.94	 Steps: 9
Episode 790	 Total Reward: 0.81	 Steps: 2
Episode 791	 Total Reward: -0.77	 Steps: 2
Episode 792	 Total Reward: 0.57	 Steps: 5
Episode 793	 Total Reward: -2.86	 Steps: 7
Episode 794	 Total Reward: 1.19	 Steps: 11
Episode 795	 Total Reward: 0.41	 Steps: 3
Episode 796	 Total Reward: -0.11	 Steps: 0
Episode 797	 Total Reward: -0.41	 Steps: 4
Episode 798	 Total Reward: -0.11	 Steps: 0
Episode 799	 Total Reward: 2.49	 Steps: 12
Episode 800	 Total Reward: -0.85	 Steps: 1
Episode 801	 Total Reward: 1.26	 Steps: 3
Episode 802	 Total Reward: -0.11	 Steps: 0
Episode 803	 Total Reward: -1.23	 Steps: 6
Episode 804	 Total Reward: 0.87	 Steps: 9
Episode 805	 Total Reward: -0.11	 Steps: 0
Episode 806	 Total Reward: -0.11	 Steps: 0
Episode 807	 Total Reward: 0.78	 Steps: 3
Episode 808	 Total Reward: 1.34	 Steps: 4
Episode 809	 Total Reward: -0.11	 Steps: 0
Episode 810	 Total Reward: -0.11	 Steps: 0
Episode 811	 Total Reward: -0.53	 Steps: 2
Episode 812	 Total Reward: -1.76	 Steps: 8
Episode 813	 Total Reward: -0.61	 Steps: 6
Episode 814	 Total Reward: -0.11	 Steps: 0
Episode 815	 Total Reward: -2.41	 Steps: 8
Episode 816	 Total Reward: -1.32	 Steps: 1
Episode 817	 Total Reward: 1.28	 Steps: 3
Episode 818	 Total Reward: -3.61	 Steps: 10
Episode 819	 Total Reward: -0.11	 Steps: 0
Episode 820	 Total Reward: -0.11	 Steps: 0
Episode 821	 Total Reward: 0.77	 Steps: 2
Episode 822	 Total Reward: 0.61	 Steps: 1
Episode 823	 Total Reward: 0.18	 Steps: 1
Episode 824	 Total Reward: -0.79	 Steps: 2
Episode 825	 Total Reward: -1.12	 Steps: 10
Episode 826	 Total Reward: -0.97	 Steps: 2
Episode 827	 Total Reward: -0.38	 Steps: 1
Episode 828	 Total Reward: -0.21	 Steps: 1
Episode 829	 Total Reward: -0.97	 Steps: 4
Episode 830	 Total Reward: 1.05	 Steps: 3
Episode 831	 Total Reward: -1.41	 Steps: 2
Episode 832	 Total Reward: -0.11	 Steps: 0
Episode 833	 Total Reward: -0.61	 Steps: 1
Episode 834	 Total Reward: -0.11	 Steps: 0
Episode 835	 Total Reward: -0.72	 Steps: 1
Episode 836	 Total Reward: -1.13	 Steps: 2
Episode 837	 Total Reward: 1.16	 Steps: 5
Episode 838	 Total Reward: 0.29	 Steps: 3
Episode 839	 Total Reward: -0.24	 Steps: 2
Episode 840	 Total Reward: -0.11	 Steps: 0
Episode 841	 Total Reward: -0.11	 Steps: 0
Episode 842	 Total Reward: -1.77	 Steps: 4
Episode 843	 Total Reward: 0.97	 Steps: 4
Episode 844	 Total Reward: -0.11	 Steps: 0
Episode 845	 Total Reward: -0.11	 Steps: 0
Episode 846	 Total Reward: -0.71	 Steps: 3
Episode 847	 Total Reward: 0.28	 Steps: 1
Episode 848	 Total Reward: 0.33	 Steps: 7
Episode 849	 Total Reward: -0.18	 Steps: 4
Episode 850	 Total Reward: 1.54	 Steps: 2
Episode 851	 Total Reward: -0.03	 Steps: 2
Episode 852	 Total Reward: 2.50	 Steps: 6
Episode 853	 Total Reward: -0.11	 Steps: 0
Episode 854	 Total Reward: -0.11	 Steps: 0
Episode 855	 Total Reward: 2.43	 Steps: 5
Episode 856	 Total Reward: 1.70	 Steps: 7
Episode 857	 Total Reward: -1.25	 Steps: 6
Episode 858	 Total Reward: -1.13	 Steps: 10
Episode 859	 Total Reward: -0.11	 Steps: 0
Episode 860	 Total Reward: -0.11	 Steps: 0
Episode 861	 Total Reward: -1.30	 Steps: 7
Episode 862	 Total Reward: -0.11	 Steps: 0
Episode 863	 Total Reward: -0.75	 Steps: 15
Episode 864	 Total Reward: 0.99	 Steps: 1
Episode 865	 Total Reward: -0.13	 Steps: 6
Episode 866	 Total Reward: -0.16	 Steps: 3
Episode 867	 Total Reward: 1.05	 Steps: 3
Episode 868	 Total Reward: -0.13	 Steps: 4
Episode 869	 Total Reward: 0.17	 Steps: 1
Episode 870	 Total Reward: -0.11	 Steps: 0
Episode 871	 Total Reward: 2.83	 Steps: 3
Episode 872	 Total Reward: -3.05	 Steps: 3
Episode 873	 Total Reward: 1.54	 Steps: 2
Episode 874	 Total Reward: -0.14	 Steps: 2
Episode 875	 Total Reward: 0.92	 Steps: 1
Episode 876	 Total Reward: 0.60	 Steps: 12
Episode 877	 Total Reward: -0.11	 Steps: 0
Episode 878	 Total Reward: -0.11	 Steps: 0
Episode 879	 Total Reward: 0.07	 Steps: 3
Episode 880	 Total Reward: 0.13	 Steps: 9
Episode 881	 Total Reward: 2.22	 Steps: 2
Episode 882	 Total Reward: -0.11	 Steps: 0
Episode 883	 Total Reward: -1.07	 Steps: 17
Episode 884	 Total Reward: -0.93	 Steps: 2
Episode 885	 Total Reward: -2.96	 Steps: 15
Episode 886	 Total Reward: -1.04	 Steps: 2
Episode 887	 Total Reward: -0.11	 Steps: 0
Episode 888	 Total Reward: 1.34	 Steps: 6
Episode 889	 Total Reward: -0.72	 Steps: 2
Episode 890	 Total Reward: 0.79	 Steps: 3
Episode 891	 Total Reward: -2.60	 Steps: 5
Episode 892	 Total Reward: -2.66	 Steps: 9
Episode 893	 Total Reward: 0.34	 Steps: 2
Episode 894	 Total Reward: 0.26	 Steps: 6
Episode 895	 Total Reward: -1.13	 Steps: 2
Episode 896	 Total Reward: 0.10	 Steps: 3
Episode 897	 Total Reward: 2.29	 Steps: 4
Episode 898	 Total Reward: -0.11	 Steps: 0
Episode 899	 Total Reward: 0.96	 Steps: 1
Episode 900	 Total Reward: -0.11	 Steps: 0
Episode 901	 Total Reward: 0.14	 Steps: 5
Episode 902	 Total Reward: 0.09	 Steps: 3
Episode 903	 Total Reward: -0.11	 Steps: 0
Episode 904	 Total Reward: -0.03	 Steps: 1
Episode 905	 Total Reward: -3.46	 Steps: 8
Episode 906	 Total Reward: -0.20	 Steps: 5
Episode 907	 Total Reward: 1.17	 Steps: 7
Episode 908	 Total Reward: -0.47	 Steps: 1
Episode 909	 Total Reward: -0.91	 Steps: 8
Episode 910	 Total Reward: -3.15	 Steps: 14
Episode 911	 Total Reward: -0.11	 Steps: 0
Episode 912	 Total Reward: -0.19	 Steps: 1
Episode 913	 Total Reward: -0.04	 Steps: 3
Episode 914	 Total Reward: 0.91	 Steps: 1
Episode 915	 Total Reward: 1.07	 Steps: 2
Episode 916	 Total Reward: -0.11	 Steps: 0
Episode 917	 Total Reward: -0.95	 Steps: 3
Episode 918	 Total Reward: 0.93	 Steps: 5
Episode 919	 Total Reward: -1.17	 Steps: 4
Episode 920	 Total Reward: -1.44	 Steps: 1
Episode 921	 Total Reward: -0.11	 Steps: 0
Episode 922	 Total Reward: 3.15	 Steps: 1
Episode 923	 Total Reward: -1.64	 Steps: 7
Episode 924	 Total Reward: 1.20	 Steps: 5
Episode 925	 Total Reward: -1.30	 Steps: 3
Episode 926	 Total Reward: -0.11	 Steps: 0
Episode 927	 Total Reward: -1.40	 Steps: 3
Episode 928	 Total Reward: 1.15	 Steps: 1
Episode 929	 Total Reward: -0.11	 Steps: 0
Episode 930	 Total Reward: -0.11	 Steps: 0
Episode 931	 Total Reward: -0.49	 Steps: 1
Episode 932	 Total Reward: 2.91	 Steps: 1
Episode 933	 Total Reward: -0.19	 Steps: 8
Episode 934	 Total Reward: 0.23	 Steps: 9
Episode 935	 Total Reward: -0.42	 Steps: 13
Episode 936	 Total Reward: 0.17	 Steps: 6
Episode 937	 Total Reward: -0.97	 Steps: 6
Episode 938	 Total Reward: 0.58	 Steps: 1
Episode 939	 Total Reward: -0.43	 Steps: 1
Episode 940	 Total Reward: -0.49	 Steps: 5
Episode 941	 Total Reward: -0.89	 Steps: 3
Episode 942	 Total Reward: 1.49	 Steps: 6
Episode 943	 Total Reward: -0.21	 Steps: 2
Episode 944	 Total Reward: -0.11	 Steps: 0
Episode 945	 Total Reward: 0.82	 Steps: 1
Episode 946	 Total Reward: 0.62	 Steps: 1
Episode 947	 Total Reward: -0.11	 Steps: 0
Episode 948	 Total Reward: -2.68	 Steps: 3
Episode 949	 Total Reward: -0.11	 Steps: 0
Episode 950	 Total Reward: 1.04	 Steps: 1
--> Time Step 4000: Updating Policy...
Episode 951	 Total Reward: 0.76	 Steps: 9
Episode 952	 Total Reward: 0.36	 Steps: 7
Episode 953	 Total Reward: -0.11	 Steps: 4
Episode 954	 Total Reward: -3.50	 Steps: 1
Episode 955	 Total Reward: 2.09	 Steps: 1
Episode 956	 Total Reward: 1.79	 Steps: 2
Episode 957	 Total Reward: 0.01	 Steps: 10
Episode 958	 Total Reward: -0.11	 Steps: 0
Episode 959	 Total Reward: -1.16	 Steps: 7
Episode 960	 Total Reward: -1.58	 Steps: 2
Episode 961	 Total Reward: -0.13	 Steps: 2
Episode 962	 Total Reward: 0.84	 Steps: 3
Episode 963	 Total Reward: -0.92	 Steps: 2
Episode 964	 Total Reward: -2.77	 Steps: 5
Episode 965	 Total Reward: 1.21	 Steps: 1
Episode 966	 Total Reward: -0.89	 Steps: 1
Episode 967	 Total Reward: -0.11	 Steps: 2
Episode 968	 Total Reward: -1.17	 Steps: 7
Episode 969	 Total Reward: 0.59	 Steps: 1
Episode 970	 Total Reward: -0.11	 Steps: 0
Episode 971	 Total Reward: 0.26	 Steps: 5
Episode 972	 Total Reward: -0.11	 Steps: 0
Episode 973	 Total Reward: -0.36	 Steps: 1
Episode 974	 Total Reward: 1.59	 Steps: 8
Episode 975	 Total Reward: -0.11	 Steps: 0
Episode 976	 Total Reward: -0.11	 Steps: 0
Episode 977	 Total Reward: -1.97	 Steps: 8
Episode 978	 Total Reward: -1.88	 Steps: 1
Episode 979	 Total Reward: -0.11	 Steps: 0
Episode 980	 Total Reward: -0.11	 Steps: 0
Episode 981	 Total Reward: 0.33	 Steps: 4
Episode 982	 Total Reward: -0.13	 Steps: 2
Episode 983	 Total Reward: 0.70	 Steps: 1
Episode 984	 Total Reward: -0.49	 Steps: 4
Episode 985	 Total Reward: 1.72	 Steps: 5
Episode 986	 Total Reward: 0.31	 Steps: 2
Episode 987	 Total Reward: -0.11	 Steps: 0
Episode 988	 Total Reward: -0.11	 Steps: 0
Episode 989	 Total Reward: -3.12	 Steps: 14
Episode 990	 Total Reward: -1.12	 Steps: 1
Episode 991	 Total Reward: 1.80	 Steps: 6
Episode 992	 Total Reward: -0.40	 Steps: 3
Episode 993	 Total Reward: -1.82	 Steps: 2
Episode 994	 Total Reward: -0.11	 Steps: 0
Episode 995	 Total Reward: 0.03	 Steps: 3
Episode 996	 Total Reward: -0.52	 Steps: 1
Episode 997	 Total Reward: 1.32	 Steps: 2
Episode 998	 Total Reward: -0.40	 Steps: 4
Episode 999	 Total Reward: -2.00	 Steps: 1
Episode 1000	 Total Reward: -0.11	 Steps: 0
